Date,Site ID,Site,Protection status,Substrate,Transect number,Transect area,Depth,Rugosity,Heading,Species code,Species name,Diet,Guild,Size,Count,aL,bL,a,b
8/3/18,KPU4,Kaneohe,Protected,Uncolonized hardbottom,4,125,5,14.9,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
8/3/18,KPU4,Kaneohe,Protected,Uncolonized hardbottom,4,125,5,14.9,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,17,1,0,0.9823,0.0173,3.156
7/29/18,KPU6,Kaneohe,Protected,Uncolonized hardbottom,6,125,10,12.9,330,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,2,0,0.9823,0.0173,3.156
7/29/18,KPU6,Kaneohe,Protected,Uncolonized hardbottom,6,125,10,12.9,330,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,2,0,0.9823,0.0173,3.156
7/29/18,KPU6,Kaneohe,Protected,Uncolonized hardbottom,6,125,10,12.9,330,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,5,1,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,6,3,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,8,1,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,8,3,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,9,1,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,9,2,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,4,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,5,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,11,3,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,1,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,1,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,3,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,4,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,9,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,13,2,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,2,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,3,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,3,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,5,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,15,1,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,2,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,3,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,4,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,18,2,0,0.9823,0.0173,3.156
7/29/18,KPU7,Kaneohe,Protected,Uncolonized hardbottom,7,125,5,14.8,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,18,2,0,0.9823,0.0173,3.156
8/5/18,KPU8,Kaneohe,Protected,Uncolonized hardbottom,8,125,5,11.6,75,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,3,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,4,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,17,2,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,18,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,18,2,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,18,3,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,20,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,22,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,23,1,0,0.9823,0.0173,3.156
8/5/18,KPU9,Kaneohe,Protected,Uncolonized hardbottom,9,125,5,18.8,210,ACTR,Acanthurus triostegus,Herbivore,Grazer,24,1,0,0.9823,0.0173,3.156
8/19/18,KUC2,Kaneohe,Unprotected,Colonized hardbottom,2,125,12,17.2,280,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,5,0,0.9823,0.0173,3.156
8/19/18,KUC2,Kaneohe,Unprotected,Colonized hardbottom,2,125,12,17.2,280,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,7,0,0.9823,0.0173,3.156
8/19/18,KUC2,Kaneohe,Unprotected,Colonized hardbottom,2,125,12,17.2,280,ACTR,Acanthurus triostegus,Herbivore,Grazer,13,4,0,0.9823,0.0173,3.156
8/19/18,KUC2,Kaneohe,Unprotected,Colonized hardbottom,2,125,12,17.2,280,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,3,0,0.9823,0.0173,3.156
8/19/18,KUC3,Kaneohe,Unprotected,Colonized hardbottom,3,125,22,20.6,330,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,1,0,0.9823,0.0173,3.156
8/19/18,KUC3,Kaneohe,Unprotected,Colonized hardbottom,3,125,22,20.6,330,ACTR,Acanthurus triostegus,Herbivore,Grazer,18,1,0,0.9823,0.0173,3.156
9/8/18,KUC5,Kaneohe,Unprotected,Colonized hardbottom,5,125,12,21.2,25,ACTR,Acanthurus triostegus,Herbivore,Grazer,11,1,0,0.9823,0.0173,3.156
8/11/18,KUC7,Kaneohe,Unprotected,Colonized hardbottom,7,125,8,20.3,220,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,1,0,0.9823,0.0173,3.156
8/11/18,KUC7,Kaneohe,Unprotected,Colonized hardbottom,7,125,8,20.3,220,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,1,0,0.9823,0.0173,3.156
8/11/18,KUC7,Kaneohe,Unprotected,Colonized hardbottom,7,125,8,20.3,220,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,11,0,0.9823,0.0173,3.156
8/11/18,KUC7,Kaneohe,Unprotected,Colonized hardbottom,7,125,8,20.3,220,ACTR,Acanthurus triostegus,Herbivore,Grazer,13,2,0,0.9823,0.0173,3.156
8/11/18,KUC7,Kaneohe,Unprotected,Colonized hardbottom,7,125,8,20.3,220,ACTR,Acanthurus triostegus,Herbivore,Grazer,13,7,0,0.9823,0.0173,3.156
8/11/18,KUC7,Kaneohe,Unprotected,Colonized hardbottom,7,125,8,20.3,220,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
8/11/18,KUC7,Kaneohe,Unprotected,Colonized hardbottom,7,125,8,20.3,220,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,2,0,0.9823,0.0173,3.156
8/11/18,KUC7,Kaneohe,Unprotected,Colonized hardbottom,7,125,8,20.3,220,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,6,0,0.9823,0.0173,3.156
8/11/18,KUC7,Kaneohe,Unprotected,Colonized hardbottom,7,125,8,20.3,220,ACTR,Acanthurus triostegus,Herbivore,Grazer,15,1,0,0.9823,0.0173,3.156
8/11/18,KUC8,Kaneohe,Unprotected,Colonized hardbottom,8,125,11,20,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,2,0,0.9823,0.0173,3.156
8/11/18,KUC8,Kaneohe,Unprotected,Colonized hardbottom,8,125,11,20,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,13,1,0,0.9823,0.0173,3.156
8/11/18,KUC8,Kaneohe,Unprotected,Colonized hardbottom,8,125,11,20,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,1,0,0.9823,0.0173,3.156
8/12/18,KUC9,Kaneohe,Unprotected,Colonized hardbottom,9,125,4,19.3,240,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,2,0,0.9823,0.0173,3.156
8/12/18,KUC9,Kaneohe,Unprotected,Colonized hardbottom,9,125,4,19.3,240,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,2,0,0.9823,0.0173,3.156
8/12/18,KUC9,Kaneohe,Unprotected,Colonized hardbottom,9,125,4,19.3,240,ACTR,Acanthurus triostegus,Herbivore,Grazer,15,1,0,0.9823,0.0173,3.156
8/12/18,KUC9,Kaneohe,Unprotected,Colonized hardbottom,9,125,4,19.3,240,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,3,0,0.9823,0.0173,3.156
8/12/18,KUC9,Kaneohe,Unprotected,Colonized hardbottom,9,125,4,19.3,240,ACTR,Acanthurus triostegus,Herbivore,Grazer,18,1,0,0.9823,0.0173,3.156
8/12/18,KUC9,Kaneohe,Unprotected,Colonized hardbottom,9,125,4,19.3,240,ACTR,Acanthurus triostegus,Herbivore,Grazer,20,1,0,0.9823,0.0173,3.156
8/12/18,KUC9,Kaneohe,Unprotected,Colonized hardbottom,9,125,4,19.3,240,ACTR,Acanthurus triostegus,Herbivore,Grazer,22,1,0,0.9823,0.0173,3.156
8/19/18,KUU1,Kaneohe,Unprotected,Uncolonized hardbottom,1,125,5,12.4,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,6,1,0,0.9823,0.0173,3.156
8/19/18,KUU1,Kaneohe,Unprotected,Uncolonized hardbottom,1,125,5,12.4,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,1,0,0.9823,0.0173,3.156
8/19/18,KUU1,Kaneohe,Unprotected,Uncolonized hardbottom,1,125,5,12.4,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
8/19/18,KUU1,Kaneohe,Unprotected,Uncolonized hardbottom,1,125,5,12.4,350,ACTR,Acanthurus triostegus,Herbivore,Grazer,17,1,0,0.9823,0.0173,3.156
8/19/18,KUU2,Kaneohe,Unprotected,Uncolonized hardbottom,2,125,4,11,190,ACTR,Acanthurus triostegus,Herbivore,Grazer,5,1,0,0.9823,0.0173,3.156
8/19/18,KUU2,Kaneohe,Unprotected,Uncolonized hardbottom,2,125,4,11,190,ACTR,Acanthurus triostegus,Herbivore,Grazer,6,1,0,0.9823,0.0173,3.156
8/19/18,KUU5,Kaneohe,Unprotected,Uncolonized hardbottom,5,125,2,11.7,20,ACTR,Acanthurus triostegus,Herbivore,Grazer,3,2,0,0.9823,0.0173,3.156
8/19/18,KUU5,Kaneohe,Unprotected,Uncolonized hardbottom,5,125,2,11.7,20,ACTR,Acanthurus triostegus,Herbivore,Grazer,4,1,0,0.9823,0.0173,3.156
8/19/18,KUU5,Kaneohe,Unprotected,Uncolonized hardbottom,5,125,2,11.7,20,ACTR,Acanthurus triostegus,Herbivore,Grazer,4,1,0,0.9823,0.0173,3.156
8/19/18,KUU5,Kaneohe,Unprotected,Uncolonized hardbottom,5,125,2,11.7,20,ACTR,Acanthurus triostegus,Herbivore,Grazer,4,5,0,0.9823,0.0173,3.156
8/19/18,KUU5,Kaneohe,Unprotected,Uncolonized hardbottom,5,125,2,11.7,20,ACTR,Acanthurus triostegus,Herbivore,Grazer,6,1,0,0.9823,0.0173,3.156
8/19/18,KUU5,Kaneohe,Unprotected,Uncolonized hardbottom,5,125,2,11.7,20,ACTR,Acanthurus triostegus,Herbivore,Grazer,6,1,0,0.9823,0.0173,3.156
8/19/18,KUU5,Kaneohe,Unprotected,Uncolonized hardbottom,5,125,2,11.7,20,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,1,0,0.9823,0.0173,3.156
8/19/18,KUU5,Kaneohe,Unprotected,Uncolonized hardbottom,5,125,2,11.7,20,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,1,0,0.9823,0.0173,3.156
9/8/18,KUU6,Kaneohe,Unprotected,Uncolonized hardbottom,6,125,16,15.3,225,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,1,0,0.9823,0.0173,3.156
9/8/18,KUU7,Kaneohe,Unprotected,Uncolonized hardbottom,7,125,5,12.4,130,ACTR,Acanthurus triostegus,Herbivore,Grazer,4,1,0,0.9823,0.0173,3.156
9/8/18,KUU7,Kaneohe,Unprotected,Uncolonized hardbottom,7,125,5,12.4,130,ACTR,Acanthurus triostegus,Herbivore,Grazer,5,1,0,0.9823,0.0173,3.156
8/12/18,KUU8,Kaneohe,Unprotected,Uncolonized hardbottom,8,125,3,12.2,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,1,0,0.9823,0.0173,3.156
8/12/18,KUU8,Kaneohe,Unprotected,Uncolonized hardbottom,8,125,3,12.2,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,1,0,0.9823,0.0173,3.156
8/12/18,KUU8,Kaneohe,Unprotected,Uncolonized hardbottom,8,125,3,12.2,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,1,0,0.9823,0.0173,3.156
8/12/18,KUU8,Kaneohe,Unprotected,Uncolonized hardbottom,8,125,3,12.2,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,3,0,0.9823,0.0173,3.156
8/12/18,KUU8,Kaneohe,Unprotected,Uncolonized hardbottom,8,125,3,12.2,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,13,2,0,0.9823,0.0173,3.156
8/12/18,KUU8,Kaneohe,Unprotected,Uncolonized hardbottom,8,125,3,12.2,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
8/12/18,KUU8,Kaneohe,Unprotected,Uncolonized hardbottom,8,125,3,12.2,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,2,0,0.9823,0.0173,3.156
8/12/18,KUU8,Kaneohe,Unprotected,Uncolonized hardbottom,8,125,3,12.2,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,3,0,0.9823,0.0173,3.156
8/12/18,KUU8,Kaneohe,Unprotected,Uncolonized hardbottom,8,125,3,12.2,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,18,2,0,0.9823,0.0173,3.156
2/23/19,NPC10,North Shore,Protected,Colonized hardbottom,10,125,20,13.06,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,1,0,0.9823,0.0173,3.156
2/23/19,NPC10,North Shore,Protected,Colonized hardbottom,10,125,20,13.06,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,1,0,0.9823,0.0173,3.156
2/23/19,NPC10,North Shore,Protected,Colonized hardbottom,10,125,20,13.06,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,2,0,0.9823,0.0173,3.156
2/23/19,NPC10,North Shore,Protected,Colonized hardbottom,10,125,20,13.06,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,3,0,0.9823,0.0173,3.156
2/23/19,NPC10,North Shore,Protected,Colonized hardbottom,10,125,20,13.06,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,13,2,0,0.9823,0.0173,3.156
2/23/19,NPC10,North Shore,Protected,Colonized hardbottom,10,125,20,13.06,180,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,3,0,0.9823,0.0173,3.156
11/3/18,NPC2,North Shore,Protected,Colonized hardbottom,2,125,40,12,0,ACTR,Acanthurus triostegus,Herbivore,Grazer,17,2,0,0.9823,0.0173,3.156
11/3/18,NPC2,North Shore,Protected,Colonized hardbottom,2,125,40,12,0,ACTR,Acanthurus triostegus,Herbivore,Grazer,18,1,0,0.9823,0.0173,3.156
11/3/18,NPC2,North Shore,Protected,Colonized hardbottom,2,125,40,12,0,ACTR,Acanthurus triostegus,Herbivore,Grazer,22,1,0,0.9823,0.0173,3.156
11/4/18,NPC4,North Shore,Protected,Colonized hardbottom,4,125,25,11.32,345,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,2,0,0.9823,0.0173,3.156
11/4/18,NPC5,North Shore,Protected,Colonized hardbottom,5,125,22,14,200,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
11/4/18,NPC5,North Shore,Protected,Colonized hardbottom,5,125,22,14,200,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,3,0,0.9823,0.0173,3.156
11/4/18,NPC5,North Shore,Protected,Colonized hardbottom,5,125,22,14,200,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,1,0,0.9823,0.0173,3.156
11/4/18,NPC5,North Shore,Protected,Colonized hardbottom,5,125,22,14,200,ACTR,Acanthurus triostegus,Herbivore,Grazer,17,1,0,0.9823,0.0173,3.156
2/23/19,NPC7,North Shore,Protected,Colonized hardbottom,7,125,19,11.43,20,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,3,0,0.9823,0.0173,3.156
2/23/19,NPC7,North Shore,Protected,Colonized hardbottom,7,125,19,11.43,20,ACTR,Acanthurus triostegus,Herbivore,Grazer,15,1,0,0.9823,0.0173,3.156
2/23/19,NPC8,North Shore,Protected,Colonized hardbottom,8,125,17,11.15,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,1,0,0.9823,0.0173,3.156
2/23/19,NPC8,North Shore,Protected,Colonized hardbottom,8,125,17,11.15,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,11,1,0,0.9823,0.0173,3.156
2/23/19,NPC8,North Shore,Protected,Colonized hardbottom,8,125,17,11.15,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,3,0,0.9823,0.0173,3.156
2/23/19,NPC8,North Shore,Protected,Colonized hardbottom,8,125,17,11.15,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,4,0,0.9823,0.0173,3.156
2/23/19,NPC8,North Shore,Protected,Colonized hardbottom,8,125,17,11.15,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,13,1,0,0.9823,0.0173,3.156
2/23/19,NPC8,North Shore,Protected,Colonized hardbottom,8,125,17,11.15,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,2,0,0.9823,0.0173,3.156
2/23/19,NPC8,North Shore,Protected,Colonized hardbottom,8,125,17,11.15,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,1,0,0.9823,0.0173,3.156
2/23/19,NPC9,North Shore,Protected,Colonized hardbottom,9,125,16,12.06,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,11,3,0,0.9823,0.0173,3.156
2/23/19,NPC9,North Shore,Protected,Colonized hardbottom,9,125,16,12.06,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,11,5,0,0.9823,0.0173,3.156
2/23/19,NPC9,North Shore,Protected,Colonized hardbottom,9,125,16,12.06,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,3,0,0.9823,0.0173,3.156
2/23/19,NPC9,North Shore,Protected,Colonized hardbottom,9,125,16,12.06,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,3,0,0.9823,0.0173,3.156
2/23/19,NPC9,North Shore,Protected,Colonized hardbottom,9,125,16,12.06,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,13,1,0,0.9823,0.0173,3.156
2/23/19,NPC9,North Shore,Protected,Colonized hardbottom,9,125,16,12.06,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,3,0,0.9823,0.0173,3.156
2/23/19,NPC9,North Shore,Protected,Colonized hardbottom,9,125,16,12.06,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,15,2,0,0.9823,0.0173,3.156
2/23/19,NPC9,North Shore,Protected,Colonized hardbottom,9,125,16,12.06,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,1,0,0.9823,0.0173,3.156
2/23/19,NPC9,North Shore,Protected,Colonized hardbottom,9,125,16,12.06,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,1,0,0.9823,0.0173,3.156
2/23/19,NPC9,North Shore,Protected,Colonized hardbottom,9,125,16,12.06,150,ACTR,Acanthurus triostegus,Herbivore,Grazer,17,1,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,1,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,1,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,2,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,3,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,4,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,13,1,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,1,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,1,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,2,0,0.9823,0.0173,3.156
11/3/18,NPU1,North Shore,Protected,Uncolonized hardbottom,1,125,5,10.22,120,ACTR,Acanthurus triostegus,Herbivore,Grazer,19,1,0,0.9823,0.0173,3.156
11/3/18,NPU2,North Shore,Protected,Uncolonized hardbottom,2,125,13,14.5,100,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,1,0,0.9823,0.0173,3.156
11/3/18,NPU2,North Shore,Protected,Uncolonized hardbottom,2,125,13,14.5,100,ACTR,Acanthurus triostegus,Herbivore,Grazer,10,3,0,0.9823,0.0173,3.156
11/3/18,NPU2,North Shore,Protected,Uncolonized hardbottom,2,125,13,14.5,100,ACTR,Acanthurus triostegus,Herbivore,Grazer,12,1,0,0.9823,0.0173,3.156
11/3/18,NPU2,North Shore,Protected,Uncolonized hardbottom,2,125,13,14.5,100,ACTR,Acanthurus triostegus,Herbivore,Grazer,15,1,0,0.9823,0.0173,3.156
11/3/18,NPU3,North Shore,Protected,Uncolonized hardbottom,3,125,31,11.82,95,ACTR,Acanthurus triostegus,Herbivore,Grazer,14,2,0,0.9823,0.0173,3.156
11/3/18,NPU3,North Shore,Protected,Uncolonized hardbottom,3,125,31,11.82,95,ACTR,Acanthurus triostegus,Herbivore,Grazer,16,1,0,0.9823,0.0173,3.156
